size,dataset,model,best_mae,training_time,lr,lr_min,weight_decay,date,config
huge,bridge,Tagformer-P,0.03166782483458519,11m 40s,0.0067051824202799225,7.514175711585728e-05,0.0009645500052158861,2025-01-10,remote-logs/logs/train/2025-01-10/22-35-30_tagformer_lr_opt_tagformer/2_tagformer_bridge_cheat/hydra/config.yaml
huge,bridge,TagCountMLP,0.04747753217816353,8m 37s,0.00993555570945232,4.232066549034979e-05,3.757194952815567e-06,2025-01-11,remote-logs/logs/train/2025-01-11/01-01-36_lr_opt_tagcountencoder/7_tagcountencoder_bridge_cheat/hydra/config.yaml
huge,bridge,Tagformer,0.05028049275279045,24m 38s,0.007362158568200267,4.232066549034979e-05,6.153481869307321e-06,2025-01-10,remote-logs/logs/train/2025-01-10/18-21-10_tagformer_lr_opt_tagformer/7_tagformer_bridge_cheat/hydra/config.yaml
huge,bridge,Tagformer-S,0.06366904079914093,37m 38s,0.0058933877762760226,5.995892559494591e-05,0.00020535571827448668,2025-01-10,remote-logs/logs/train/2025-01-10/10-29-24_tagformer_lr_opt_tagformer/1_tagformer_bridge_cheat/hydra/config.yaml
huge,bridge,Tagformer-SP,0.06599098443984985,39m 30s,0.009579917154264024,9.655045506171441e-05,0.0005256784982658407,2025-01-10,remote-logs/logs/train/2025-01-10/13-39-06_tagformer_lr_opt_tagformer/4_tagformer_bridge_cheat/hydra/config.yaml
huge,bridge,TagPool-MLP,0.09941065311431885,2m 24s,,,,2025-01-14,remote-logs/logs/pytorch/2025-01-14/bridge/entity_tag_avg/entity_tag_avg_mlpc/hydra/config.yaml
huge,bridge,TagPool-LIN,0.11553430557250977,2m 18s,,,,2025-01-13,remote-logs/logs/pytorch/2025-01-13/bridge/entity_tag_avg/entity_tag_avg_linc/hydra/config.yaml
huge,bridge,(M) Tagformer-P,0.13346436619758606,29m 7s,0.0006351152427934166,3.1115449545867236e-05,0.000613718392498594,2025-01-11,remote-logs/logs/train/2025-01-11/12-29-35_tagformer_lr_opt_tagformer/6_tagformer_bridge/hydra/config.yaml
huge,bridge,(M) Tagformer-SP,0.13711591064929962,30m 58s,0.0006968505158804541,2.1885413500596173e-06,0.00047092856097572216,2025-01-11,remote-logs/logs/train/2025-01-11/06-24-43_tagformer_lr_opt_tagformer/5_tagformer_bridge/hydra/config.yaml
huge,bridge,(M) Tagformer,0.1564749777317047,26m 51s,0.0015662542587867056,3.3801309645904495e-05,0.00034353488344376535,2025-01-11,remote-logs/logs/train/2025-01-11/09-43-28_tagformer_lr_opt_tagformer/7_tagformer_bridge/hydra/config.yaml
huge,bridge,TagformerLMAE-MLP,0.16535083949565887,1m 56s,,,,2025-01-15,remote-logs/logs/pytorch/2025-01-15/bridge/tagformer_lmae/tagformer_lmae_mlpc/hydra/config.yaml
huge,bridge,geojepa_t_jan06-T-MLP,0.1732458621263504,2m 24s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/bridge/geojepa_t_jan06/geojepa_t_jan06_mlpc/hydra/config.yaml
huge,bridge,(M) Tagformer-S,0.17501282691955566,33m 42s,0.0006325206371948675,1.011065130414658e-05,0.00010687075402008851,2025-01-11,remote-logs/logs/train/2025-01-11/02-30-12_tagformer_lr_opt_tagformer/6_tagformer_bridge/hydra/config.yaml
huge,bridge,(M) TagPool-MLP,0.18165528774261475,1m 35s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/bridge/entity_tag_avg_masked_bridge/entity_tag_avg_masked_bridge_mlpc/hydra/config.yaml
huge,bridge,geojepa_t_e2-T-MLP,0.1825864613056183,2m 0s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/bridge/geojepa_t_e2/geojepa_t_e2_mlpc/hydra/config.yaml
huge,bridge,geojepa_t_e1-T-MLP,0.18914711475372314,0m 34s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/bridge/geojepa_t_e1/geojepa_t_e1_mlpc/hydra/config.yaml
huge,bridge,geojepa_t_jan06-T-LIN,0.189703106880188,2m 20s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/bridge/geojepa_t_jan06/geojepa_t_jan06_linc/hydra/config.yaml
huge,bridge,geojepa_t_e1-T-LIN,0.192705437541008,1m 58s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/bridge/geojepa_t_e1/geojepa_t_e1_linc/hydra/config.yaml
huge,bridge,(M) geojepa_t_e1-T-MLP,0.19453465938568115,0m 37s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/bridge/geojepa_t_e1_masked_bridge/geojepa_t_e1_masked_bridge_mlpc/hydra/config.yaml
huge,bridge,(M) geojepa_t_e1-T-LIN,0.1946466565132141,1m 21s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/bridge/geojepa_t_e1_masked_bridge/geojepa_t_e1_masked_bridge_linc/hydra/config.yaml
huge,bridge,geojepa_t_300e_jan13-T-MLP,0.19837652146816254,2m 6s,,,,2025-01-13,remote-logs/logs/pytorch/2025-01-13/bridge/geojepa_t_300e_jan13/geojepa_t_300e_jan13_mlpc/hydra/config.yaml
huge,bridge,geojepa_t_jan12_150e-T-MLP,0.20060047507286072,1m 59s,,,,2025-01-12,remote-logs/logs/pytorch/2025-01-12/bridge/geojepa_t_jan12_150e/geojepa_t_jan12_150e_mlpc/hydra/config.yaml
huge,bridge,(M) TagPool-LIN,0.20159032940864563,3m 35s,,,,2025-01-14,remote-logs/logs/pytorch/2025-01-14/bridge/entity_tag_avg_masked_bridge/entity_tag_avg_masked_bridge_linc/hydra/config.yaml
huge,bridge,geojepa_t_e3-T-MLP,0.20538197457790375,0m 36s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/bridge/geojepa_t_e3/geojepa_t_e3_mlpc/hydra/config.yaml
huge,bridge,geojepa_gt_300e-GT-MLP,0.21027466654777527,0m 34s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/bridge/geojepa_gt_300e/geojepa_gt_300e_mlpc/hydra/config.yaml
huge,bridge,geojepa_t_e2-T-LIN,0.21049706637859344,1m 57s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/bridge/geojepa_t_e2/geojepa_t_e2_linc/hydra/config.yaml
huge,bridge,geojepa_gt_300e_small_b-GT-MLP,0.21238741278648376,0m 41s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/bridge/geojepa_gt_300e_small_b/geojepa_gt_300e_small_b_mlpc/hydra/config.yaml
huge,bridge,(M) TagCountMLP,0.21249128878116608,8m 34s,0.007603290688077101,9.616936687120932e-05,0.0006539163009808837,2025-01-11,remote-logs/logs/train/2025-01-11/15-05-26_lr_opt_tagcountencoder/3_tagcountencoder_bridge/hydra/config.yaml
huge,bridge,TagformerLMAE-LIN,0.21627932786941528,1m 7s,,,,2025-01-20,remote-logs/logs/pytorch/2025-01-20/bridge/tagformer_lmae_100e/tagformer_lmae_100e_linc/hydra/config.yaml
huge,bridge,geojepa_t_e3-T-LIN,0.2169465273618698,1m 39s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/bridge/geojepa_t_e3/geojepa_t_e3_linc/hydra/config.yaml
huge,bridge,(M) geojepa_t_300e_jan13-T-MLP,0.21827752888202667,0m 38s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/bridge/geojepa_t_300e_jan13_masked_bridge/geojepa_t_300e_jan13_masked_bridge_mlpc/hydra/config.yaml
huge,bridge,geojepa_t_jan12_150e-T-LIN,0.21839208900928497,1m 55s,,,,2025-01-12,remote-logs/logs/pytorch/2025-01-12/bridge/geojepa_t_jan12_150e/geojepa_t_jan12_150e_linc/hydra/config.yaml
huge,bridge,geojepa_t_jan04-T-MLP,0.22072723507881165,0m 24s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/bridge/geojepa_t_jan04/geojepa_t_jan04_mlpc/hydra/config.yaml
huge,bridge,geojepa_gt_300e-GT-LIN,0.22272878885269165,1m 56s,,,,2025-01-20,remote-logs/logs/pytorch/2025-01-20/bridge/geojepa_gt_300e/geojepa_gt_300e_linc/hydra/config.yaml
huge,bridge,geojepa_t_300e_jan13-T-LIN,0.223173588514328,2m 30s,,,,2025-01-13,remote-logs/logs/pytorch/2025-01-13/bridge/geojepa_t_300e_jan13/geojepa_t_300e_jan13_linc/hydra/config.yaml
huge,bridge,geojepa_gt_300e_small_b-GT-LIN,0.22484154999256134,1m 31s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/bridge/geojepa_gt_300e_small_b/geojepa_gt_300e_small_b_linc/hydra/config.yaml
huge,bridge,(M) geojepa_t_300e_jan13-T-LIN,0.22902901470661163,1m 54s,,,,2025-01-27,remote-logs/logs/pytorch/2025-01-27/bridge/geojepa_t_300e_jan13_masked_bridge/geojepa_t_300e_jan13_masked_bridge_linc/hydra/config.yaml
huge,bridge,TagAE-MLP,0.2324029803276062,2m 29s,,,,2025-01-09,remote-logs/logs/pytorch/2025-01-09/bridge/tag_ae_dec_28/tag_ae_dec_28_mlpc/hydra/config.yaml
huge,bridge,-TI-MLP,0.23729568719863892,0m 42s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/bridge/geojepa_ti_jan06/geojepa_ti_jan06/_mlpc/hydra/config.yaml
huge,bridge,geojepa_ti_jan14_300e-TI-MLP,0.24096520245075226,2m 6s,,,,2025-01-14,remote-logs/logs/pytorch/2025-01-14/bridge/geojepa_ti_jan14_300e/geojepa_ti_jan14_300e_mlpc/hydra/config.yaml
huge,bridge,-TI-LIN,0.24107639491558075,1m 15s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/bridge/geojepa_ti_jan06/geojepa_ti_jan06/_linc/hydra/config.yaml
huge,bridge,geojepa_ti_jan12_100e-TI-LIN,0.24118760228157043,1m 56s,,,,2025-01-12,remote-logs/logs/pytorch/2025-01-12/bridge/geojepa_ti_jan12_100e/geojepa_ti_jan12_100e_linc/hydra/config.yaml
huge,bridge,geojepa_ti_jan06-TI-LIN,0.2416323870420456,2m 14s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/bridge/geojepa_ti_jan06/geojepa_ti_jan06_linc/hydra/config.yaml
huge,bridge,geojepa_gti_170e-GTI-LIN,0.24174357950687408,1m 59s,,,,2025-01-14,remote-logs/logs/pytorch/2025-01-14/bridge/geojepa_gti_170e/geojepa_gti_170e_linc/hydra/config.yaml
huge,bridge,geojepa_gti_dec30-GTI-MLP,0.2426331639289856,0m 41s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/bridge/geojepa_gti_dec30/geojepa_gti_dec30_mlpc/hydra/config.yaml
huge,bridge,geojepa_t_jan04-T-LIN,0.24274437129497528,1m 38s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/bridge/geojepa_t_jan04/geojepa_t_jan04_linc/hydra/config.yaml
huge,bridge,geojepa_ti_jan06-TI-MLP,0.24374514818191528,2m 6s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/bridge/geojepa_ti_jan06/geojepa_ti_jan06_mlpc/hydra/config.yaml
huge,bridge,geojepa_ti_jan12_100e-TI-MLP,0.24407874047756195,2m 0s,,,,2025-01-12,remote-logs/logs/pytorch/2025-01-12/bridge/geojepa_ti_jan12_100e/geojepa_ti_jan12_100e_mlpc/hydra/config.yaml
huge,bridge,geojepa_gti_300e-GTI-LIN,0.24507951736450195,1m 13s,,,,2025-01-16,remote-logs/logs/pytorch/2025-01-16/bridge/geojepa_gti_300e/geojepa_gti_300e_linc/hydra/config.yaml
huge,bridge,geojepa_ti_jan14_300e-TI-LIN,0.24585789442062378,2m 10s,,,,2025-01-14,remote-logs/logs/pytorch/2025-01-14/bridge/geojepa_ti_jan14_300e/geojepa_ti_jan14_300e_linc/hydra/config.yaml
huge,bridge,ViT-B/16-LIN,0.24808184802532196,2m 12s,,,,2025-01-10,remote-logs/logs/pytorch/2025-01-10/bridge/vitb16/vitb16_linc/hydra/config.yaml
huge,bridge,geojepa_gti_dec30-GTI-LIN,0.24808184802532196,2m 4s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/bridge/geojepa_gti_dec30/geojepa_gti_dec30_linc/hydra/config.yaml
huge,bridge,geojepa_gti_300e-GTI-MLP,0.24997220933437347,0m 45s,,,,2025-01-16,remote-logs/logs/pytorch/2025-01-16/bridge/geojepa_gti_300e/geojepa_gti_300e_mlpc/hydra/config.yaml
huge,bridge,geojepa_gti_170e-GTI-MLP,0.25208497047424316,2m 3s,,,,2025-01-14,remote-logs/logs/pytorch/2025-01-14/bridge/geojepa_gti_170e/geojepa_gti_170e_mlpc/hydra/config.yaml
huge,bridge,ScaleMAE-MLP,0.25219616293907166,2m 33s,,,,2025-01-10,remote-logs/logs/pytorch/2025-01-10/bridge/scalemae/scalemae_mlpc/hydra/config.yaml
huge,bridge,ScaleMAE-LIN,0.253085732460022,2m 24s,,,,2025-01-10,remote-logs/logs/pytorch/2025-01-10/bridge/scalemae/scalemae_linc/hydra/config.yaml
huge,bridge,-T-LIN,0.2602023780345917,0m 42s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/bridge/geojepa_t_jan04_avgmax/geojepa_t_jan04_avgmax/_linc/hydra/config.yaml
huge,bridge,-T-MLP,0.260647177696228,0m 16s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/bridge/geojepa_t_jan04_avgmax/geojepa_t_jan04_avgmax/_mlpc/hydra/config.yaml
huge,bridge,TagAE-LIN,0.2629823386669159,1m 52s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/bridge/tag_ae_dec_28/tag_ae_dec_28_linc/hydra/config.yaml
huge,bridge,ViT-B/16-MLP,0.2657622694969177,0m 14s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/bridge/vitb16/vitb16_mlpc/hydra/config.yaml
huge,bridge,AG-97M-600s,0.31028807163238525,12m 18s,,,,2025-01-09,remote-logs/ag-logs/eval/2025-01-09/bridge/high-600s/hydra/config.yaml
huge,bridge,Dummy,0.32,,,,,2025-01-12,remote-logs/baselines/bridge/hydra/config.yaml
huge,bridge,ViT-B/16,0.32494020462036133,2m 33s,0.009964614669997835,9.515962290251638e-05,0.0021997515008536214,2025-01-03,remote-logs/logs/train/2025-01-03/12-49-13_lr_opt_embedding_lookup/4_embedding_lookup_bridge_cheat/hydra/config.yaml
huge,bridge,ResNet-MLP,0.3314800560474396,2m 51s,,,,2025-01-10,remote-logs/logs/pytorch/2025-01-10/bridge/resnet/resnet_mlpc/hydra/config.yaml
huge,bridge,ResNet-LIN,0.3314800560474396,2m 45s,,,,2025-01-10,remote-logs/logs/pytorch/2025-01-10/bridge/resnet/resnet_linc/hydra/config.yaml
huge,bridge,EfficientNet-MLP,0.3314800560474396,2m 36s,,,,2025-01-10,remote-logs/logs/pytorch/2025-01-10/bridge/efficientnet/efficientnet_mlpc/hydra/config.yaml
huge,bridge,EfficientNet-LIN,0.3314800560474396,2m 31s,,,,2025-01-10,remote-logs/logs/pytorch/2025-01-10/bridge/efficientnet/efficientnet_linc/hydra/config.yaml
huge,bridge,cheat_tagformer_ae-MLP,0.3314800560474396,0m 21s,,,,2025-01-15,remote-logs/logs/pytorch/2025-01-15/bridge/tagformer_ae/tagformer_ae_mlpc/hydra/config.yaml
huge,bridge,cheat_tagformer_ae-LIN,0.3314800560474396,0m 20s,,,,2025-01-15,remote-logs/logs/pytorch/2025-01-15/bridge/tagformer_ae/tagformer_ae_linc/hydra/config.yaml
huge,bridge,AG-197M-3600s,0.33495089411735535,65m 33s,,,,2025-01-09,remote-logs/ag-logs/eval/2025-01-09/bridge/best-3600s/hydra/config.yaml
huge,bridge,AG-4M-900s,0.35943734645843506,15m 46s,,,,2025-01-09,remote-logs/ag-logs/eval/2025-01-09/bridge/medium-900s/hydra/config.yaml
huge,bridge,AG-4M-600s,0.3924409747123718,10m 47s,,,,2025-01-09,remote-logs/ag-logs/eval/2025-01-09/bridge/medium-600s/hydra/config.yaml
huge,building_count,Tagformer-S,1.163391351699829,34m 12s,0.0006351152427934166,3.92399409164446e-05,0.000398389144369163,2025-01-09,remote-logs/logs/train/2025-01-09/09-05-17_tagformer_lr_opt_tagformer/6_tagformer_building_count_cheat/hydra/config.yaml
huge,building_count,Tagformer-SP,1.9298267364501953,12m 47s,0.003985728865950683,6.853667630355326e-05,0.0022777614712415468,2025-01-06,remote-logs/logs/train/2025-01-06/16-11-57_tagformer_lr_opt_tagformer/8_tagformer_building_count_cheat/hydra/config.yaml
huge,building_count,Tagformer-P,2.264909029006958,11m 5s,0.006023409634975684,5.4761827229765204e-05,0.0006378130861495021,2025-01-06,remote-logs/logs/train/2025-01-06/18-50-50_tagformer_lr_opt_tagformer/7_tagformer_building_count_cheat/hydra/config.yaml
huge,building_count,geojepa_ti_jan06-TI-MLP,2.924855947494507,2m 49s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/building_count/geojepa_ti_jan06/geojepa_ti_jan06_mlpr/hydra/config.yaml
huge,building_count,-TI-MLP,2.9472646713256836,2m 35s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/building_count/geojepa_ti_jan06/geojepa_ti_jan06/_mlpr/hydra/config.yaml
huge,building_count,TagAE-MLP,3.858043670654297,2m 34s,,,,2025-01-10,remote-logs/logs/pytorch/2025-01-10/building_count/tag_ae_dec_28/tag_ae_dec_28_mlpr/hydra/config.yaml
huge,building_count,geojepa_ti_jan12_100e-TI-MLP,4.022921085357666,2m 18s,,,,2025-01-12,remote-logs/logs/pytorch/2025-01-12/building_count/geojepa_ti_jan12_100e/geojepa_ti_jan12_100e_mlpr/hydra/config.yaml
huge,building_count,geojepa_gti_170e-GTI-MLP,4.132004737854004,2m 20s,,,,2025-01-14,remote-logs/logs/pytorch/2025-01-14/building_count/geojepa_gti_170e/geojepa_gti_170e_mlpr/hydra/config.yaml
huge,building_count,geojepa_gt_300e_small_b-GT-MLP,4.194794178009033,2m 17s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/building_count/geojepa_gt_300e_small_b/geojepa_gt_300e_small_b_mlpr/hydra/config.yaml
huge,building_count,geojepa_gti_300e-GTI-MLP,4.399147987365723,1m 54s,,,,2025-01-16,remote-logs/logs/pytorch/2025-01-16/building_count/geojepa_gti_300e/geojepa_gti_300e_mlpr/hydra/config.yaml
huge,building_count,geojepa_t_jan04-T-MLP,4.578561305999756,2m 44s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/building_count/geojepa_t_jan04/geojepa_t_jan04_mlpr/hydra/config.yaml
huge,building_count,geojepa_gt_300e-GT-MLP,4.9134345054626465,2m 19s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/building_count/geojepa_gt_300e/geojepa_gt_300e_mlpr/hydra/config.yaml
huge,building_count,geojepa_ti_jan14_300e-TI-MLP,5.129953861236572,2m 22s,,,,2025-01-14,remote-logs/logs/pytorch/2025-01-14/building_count/geojepa_ti_jan14_300e/geojepa_ti_jan14_300e_mlpr/hydra/config.yaml
huge,building_count,Tagformer,5.270987510681152,10m 30s,0.004025090616672401,6.853667630355326e-05,0.0010722281521696208,2025-01-06,remote-logs/logs/train/2025-01-06/17-15-38_tagformer_lr_opt_tagformer/8_tagformer_building_count_cheat/hydra/config.yaml
huge,building_count,TagformerLMAE-MLP,5.43134880065918,1m 42s,,,,2025-01-20,remote-logs/logs/pytorch/2025-01-20/building_count/tagformer_lmae_100e/tagformer_lmae_100e_mlpr/hydra/config.yaml
huge,building_count,geojepa_gti_dec30-GTI-MLP,5.9443840980529785,2m 38s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/building_count/geojepa_gti_dec30/geojepa_gti_dec30_mlpr/hydra/config.yaml
huge,building_count,geojepa_t_e3-T-MLP,6.039045333862305,2m 17s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/building_count/geojepa_t_e3/geojepa_t_e3_mlpr/hydra/config.yaml
huge,building_count,geojepa_t_e2-T-MLP,6.4011359214782715,2m 18s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/building_count/geojepa_t_e2/geojepa_t_e2_mlpr/hydra/config.yaml
huge,building_count,geojepa_t_e1-T-MLP,6.637978553771973,2m 19s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/building_count/geojepa_t_e1/geojepa_t_e1_mlpr/hydra/config.yaml
huge,building_count,geojepa_t_300e_jan13-T-MLP,7.061119556427002,2m 58s,,,,2025-01-13,remote-logs/logs/pytorch/2025-01-13/building_count/geojepa_t_300e_jan13/geojepa_t_300e_jan13_mlpr/hydra/config.yaml
huge,building_count,geojepa_t_jan06-T-MLP,7.130038261413574,2m 47s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/building_count/geojepa_t_jan06/geojepa_t_jan06_mlpr/hydra/config.yaml
huge,building_count,TagPool-MLP,7.150013446807861,2m 45s,,,,2025-01-14,remote-logs/logs/pytorch/2025-01-14/building_count/entity_tag_avg/entity_tag_avg_mlpr/hydra/config.yaml
huge,building_count,geojepa_t_jan12_150e-T-MLP,7.518048286437988,2m 15s,,,,2025-01-12,remote-logs/logs/pytorch/2025-01-12/building_count/geojepa_t_jan12_150e/geojepa_t_jan12_150e_mlpr/hydra/config.yaml
huge,building_count,geojepa_ti_jan06-TI-LIN,8.172839164733887,2m 30s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/building_count/geojepa_ti_jan06/geojepa_ti_jan06_linr/hydra/config.yaml
huge,building_count,-TI-LIN,8.18980598449707,2m 42s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/building_count/geojepa_ti_jan06/geojepa_ti_jan06/_linr/hydra/config.yaml
huge,building_count,TagCountMLP,8.625247955322266,4m 22s,0.006570341721432181,7.729433283441465e-05,0.002883958901482391,2025-01-06,remote-logs/logs/train/2025-01-06/20-19-12_lr_opt_tagcountencoder/3_tagcountencoder_building_count_cheat/hydra/config.yaml
huge,building_count,geojepa_ti_jan12_100e-TI-LIN,9.841215133666992,2m 13s,,,,2025-01-12,remote-logs/logs/pytorch/2025-01-12/building_count/geojepa_ti_jan12_100e/geojepa_ti_jan12_100e_linr/hydra/config.yaml
huge,building_count,-T-MLP,10.564359664916992,1m 50s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/building_count/geojepa_t_jan04_avgmax/geojepa_t_jan04_avgmax/_mlpr/hydra/config.yaml
huge,building_count,geojepa_gti_300e-GTI-LIN,10.72698974609375,2m 19s,,,,2025-01-16,remote-logs/logs/pytorch/2025-01-16/building_count/geojepa_gti_300e/geojepa_gti_300e_linr/hydra/config.yaml
huge,building_count,geojepa_ti_jan14_300e-TI-LIN,11.121811866760254,2m 26s,,,,2025-01-14,remote-logs/logs/pytorch/2025-01-14/building_count/geojepa_ti_jan14_300e/geojepa_ti_jan14_300e_linr/hydra/config.yaml
huge,building_count,geojepa_gti_170e-GTI-LIN,11.377748489379883,2m 16s,,,,2025-01-14,remote-logs/logs/pytorch/2025-01-14/building_count/geojepa_gti_170e/geojepa_gti_170e_linr/hydra/config.yaml
huge,building_count,geojepa_t_jan04-T-LIN,12.71162223815918,2m 51s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/building_count/geojepa_t_jan04/geojepa_t_jan04_linr/hydra/config.yaml
huge,building_count,geojepa_gti_dec30-GTI-LIN,13.144126892089844,2m 51s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/building_count/geojepa_gti_dec30/geojepa_gti_dec30_linr/hydra/config.yaml
huge,building_count,(M) Tagformer,13.445240020751953,6m 37s,0.0028347264176566394,3.2951277968201005e-05,0.0026586792836830004,2025-01-06,remote-logs/logs/train/2025-01-06/23-09-56_tagformer_lr_opt_tagformer/5_tagformer_building_count/hydra/config.yaml
huge,building_count,(M) Tagformer-P,13.514533042907715,6m 29s,0.0028347264176566394,3.2951277968201005e-05,0.0026586792836830004,2025-01-07,remote-logs/logs/train/2025-01-07/00-06-23_tagformer_lr_opt_tagformer/5_tagformer_building_count/hydra/config.yaml
huge,building_count,(M) TagCountMLP,14.063934326171875,2m 35s,0.003655471034013075,9.519848900022671e-05,0.0009946477538188647,2025-01-07,remote-logs/logs/train/2025-01-07/01-03-02_lr_opt_tagcountencoder/7_tagcountencoder_building_count/hydra/config.yaml
huge,building_count,geojepa_t_jan06-T-LIN,14.63263988494873,2m 41s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/building_count/geojepa_t_jan06/geojepa_t_jan06_linr/hydra/config.yaml
huge,building_count,geojepa_gt_300e_small_b-GT-LIN,14.791159629821777,2m 18s,,,,2025-01-20,remote-logs/logs/pytorch/2025-01-20/building_count/geojepa_gt_300e_small_b/geojepa_gt_300e_small_b_linr/hydra/config.yaml
huge,building_count,(M) Tagformer-S,15.032379150390625,8m 43s,0.0028347264176566394,3.2951277968201005e-05,0.0026586792836830004,2025-01-06,remote-logs/logs/train/2025-01-06/21-03-45_tagformer_lr_opt_tagformer/5_tagformer_building_count/hydra/config.yaml
huge,building_count,(M) Tagformer-SP,15.126930236816406,6m 42s,0.001225547280836124,1.724342929754552e-05,8.096477791275981e-05,2025-01-06,remote-logs/logs/train/2025-01-06/22-18-52_tagformer_lr_opt_tagformer/4_tagformer_building_count/hydra/config.yaml
huge,building_count,TagformerLMAE-LIN,15.227082252502441,2m 4s,,,,2025-01-20,remote-logs/logs/pytorch/2025-01-20/building_count/tagformer_lmae_100e/tagformer_lmae_100e_linr/hydra/config.yaml
huge,building_count,-T-LIN,15.99334716796875,2m 60s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/building_count/geojepa_t_jan04_avgmax/geojepa_t_jan04_avgmax/_linr/hydra/config.yaml
huge,building_count,geojepa_gt_300e-GT-LIN,16.014883041381836,2m 15s,,,,2025-01-20,remote-logs/logs/pytorch/2025-01-20/building_count/geojepa_gt_300e/geojepa_gt_300e_linr/hydra/config.yaml
huge,building_count,TagAE-LIN,16.083200454711914,2m 35s,,,,2025-01-06,remote-logs/logs/pytorch/2025-01-06/building_count/tag_ae_dec_28/tag_ae_dec_28_linr/hydra/config.yaml
huge,building_count,geojepa_t_e3-T-LIN,16.20648193359375,2m 13s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/building_count/geojepa_t_e3/geojepa_t_e3_linr/hydra/config.yaml
huge,building_count,ScaleMAE-MLP,16.212785720825195,2m 52s,,,,2025-01-10,remote-logs/logs/pytorch/2025-01-10/building_count/scalemae/scalemae_mlpr/hydra/config.yaml
huge,building_count,geojepa_t_300e_jan13-T-LIN,17.25664710998535,2m 37s,,,,2025-01-13,remote-logs/logs/pytorch/2025-01-13/building_count/geojepa_t_300e_jan13/geojepa_t_300e_jan13_linr/hydra/config.yaml
huge,building_count,geojepa_t_e1-T-LIN,17.273027420043945,2m 15s,,,,2025-01-21,remote-logs/logs/pytorch/2025-01-21/building_count/geojepa_t_e1/geojepa_t_e1_linr/hydra/config.yaml
huge,building_count,ViT-B/16-MLP,17.755996704101562,2m 37s,,,,2025-01-10,remote-logs/logs/pytorch/2025-01-10/building_count/vitb16/vitb16_mlpr/hydra/config.yaml
huge,building_count,geojepa_t_jan12_150e-T-LIN,18.061447143554688,2m 11s,,,,2025-01-12,remote-logs/logs/pytorch/2025-01-12/building_count/geojepa_t_jan12_150e/geojepa_t_jan12_150e_linr/hydra/config.yaml
huge,building_count,AG-97M-600s,18.638641357421875,11m 59s,,,,2025-01-09,remote-logs/ag-logs/eval/2025-01-09/building_count/high-600s/hydra/config.yaml
huge,building_count,TagPool-LIN,18.663005828857422,2m 40s,,,,2025-01-14,remote-logs/logs/pytorch/2025-01-14/building_count/entity_tag_avg/entity_tag_avg_linr/hydra/config.yaml
